order_id,customer_id,order_date,ship_date,return_date,ship_mode,total_amount
4378,632,2025-07-25,2025-07-28,,Express,1701.42
4379,981,2025-12-04,2025-12-08,,Same Day,1832.45
4380,570,2025-10-08,2025-10-12,,Same Day,1929.96
4381,882,2024-01-10,2024-01-11,,Same Day,1103.75
4382,608,2025-11-18,2025-11-22,,Express,496.05
4383,48,2025-05-28,2025-06-04,,Same Day,563.16
4384,824,2025-09-23,2025-09-30,2025-10-18,Standard,2215.79
4385,469,2025-01-13,2025-01-16,,Standard,314.46
4386,262,2025-05-19,2025-05-23,,Same Day,808.57
4387,611,2024-08-20,2024-08-21,,Standard,72.45
4388,94,2025-10-22,2025-10-29,,Same Day,293.81
4389,770,2025-06-25,2025-06-26,,Express,1422.32
4390,718,2025-06-22,2025-06-23,,Same Day,1075.06
4391,743,2025-11-16,2025-11-18,2025-12-05,Standard,32.41
4392,535,2025-12-04,2025-12-10,2025-12-18,Same Day,1022.24
4393,97,2024-07-15,2024-07-16,,Same Day,714.44
4394,448,2023-11-14,2023-11-19,,Same Day,1249.47
4395,564,2023-07-21,2023-07-27,,Express,1656.87
4396,583,2025-06-29,2025-07-05,,Standard,845.43
4397,721,2025-11-19,2025-11-20,,Same Day,2272.52
4398,46,2025-11-23,2025-11-24,,Express,574.52
4399,940,2025-09-08,2025-09-12,,Same Day,1539.58
4400,619,2024-04-09,2024-04-10,,Express,1322.45
4401,624,2023-12-24,2023-12-29,,Express,525.92
4402,921,2023-11-18,2023-11-25,,Express,984.25
4403,985,2025-09-04,2025-09-11,2025-09-10,Same Day,3084.51
4404,142,2024-11-28,2024-12-04,,Standard,471.94
4405,2,2024-01-07,2024-01-09,,Same Day,2035.87
4406,302,2025-03-19,2025-03-21,,Standard,730.54
4407,139,2025-11-15,2025-11-17,2025-11-20,Express,586.62
4408,286,2025-12-08,2025-12-11,,Same Day,149.53
4409,135,2025-11-09,2025-11-15,,Same Day,1195.36
4410,113,2024-04-21,2024-04-25,,Express,2385.89
4411,592,2025-03-09,2025-03-15,,Standard,305.86
4412,690,2024-06-06,2024-06-12,,Standard,1594.94
4413,131,2023-07-31,2023-08-06,,Standard,605.8
4414,284,2025-11-11,2025-11-17,,Standard,1077.06
4415,134,2025-11-07,2025-11-11,,Standard,1980.36
4416,713,2023-11-22,2023-11-24,,Standard,1458.21
4417,43,2025-11-23,2025-11-30,,Same Day,137.91
4418,96,2025-07-19,2025-07-22,,Express,289.57
4419,260,2025-11-09,2025-11-11,2025-12-08,Standard,3053.31
4420,353,2024-12-02,2024-12-09,,Express,2282.8
4421,365,2025-04-20,2025-04-25,2025-05-10,Standard,1190.37
4422,136,2024-09-17,2024-09-23,2024-09-25,Same Day,259.66
4423,92,2025-05-11,2025-05-17,,Same Day,1403.78
4424,761,2025-09-15,2025-09-19,,Same Day,1281.6
4425,42,2025-03-07,2025-03-12,,Same Day,1074.24
4426,224,2023-08-18,2023-08-25,2023-08-28,Same Day,1097.22
4427,555,2025-04-02,2025-04-03,,Express,341.84
4428,167,2023-11-18,2023-11-23,2023-12-18,Standard,1123.55
4429,962,2023-06-22,2023-06-26,,Same Day,531.56
4430,58,2024-08-12,2024-08-16,,Express,466.74
4431,993,2025-10-03,2025-10-10,,Express,564.11
4432,472,2024-05-06,2024-05-10,,Express,408.48
4433,953,2023-09-03,2023-09-04,,Express,961.53
4434,371,2025-01-24,2025-01-25,,Express,1321.7
4435,798,2025-05-20,2025-05-23,,Express,984.05
4436,989,2024-07-04,2024-07-08,,Same Day,298.22
4437,314,2024-02-21,2024-02-27,,Express,1662.72
4438,353,2024-04-18,2024-04-21,,Express,1293.46
4439,172,2025-10-06,2025-10-08,,Standard,310.1
4440,395,2025-11-13,2025-11-17,,Standard,166.73
4441,91,2025-02-26,2025-02-28,,Express,784.96
4442,682,2025-07-13,2025-07-20,,Same Day,336.42
4443,569,2025-12-04,2025-12-07,,Standard,1403.93
4444,696,2025-11-21,2025-11-28,,Standard,44.1
4445,547,2025-11-27,2025-12-01,,Same Day,2141.81
4446,974,2023-07-01,2023-07-07,,Express,368.0
4447,152,2025-07-10,2025-07-16,,Same Day,757.55
4448,87,2025-10-08,2025-10-11,,Same Day,58.71
4449,347,2025-06-12,2025-06-14,,Express,141.06
4450,970,2025-09-19,2025-09-21,,Same Day,448.64
4451,59,2025-04-30,2025-05-05,,Standard,2070.11
4452,267,2025-05-06,2025-05-13,2025-05-31,Standard,826.6
4453,80,2024-05-25,2024-05-31,,Same Day,1484.16
4454,542,2025-09-29,2025-10-03,2025-10-25,Express,441.84
4455,379,2025-10-11,2025-10-18,,Same Day,1189.34
4456,578,2025-09-09,2025-09-12,,Express,1659.62
4457,412,2025-03-02,2025-03-08,,Express,1378.54
4458,740,2025-12-07,2025-12-10,,Express,475.5
4459,991,2024-03-16,2024-03-20,,Express,275.67
4460,878,2025-11-23,2025-11-27,,Same Day,669.74
4461,609,2025-09-26,2025-10-01,,Standard,764.8
4462,442,2024-02-06,2024-02-09,,Standard,595.55
4463,352,2025-09-26,2025-09-29,2025-10-21,Standard,250.73
4464,587,2024-08-12,2024-08-19,,Express,1742.36
4465,521,2024-08-15,2024-08-22,,Express,210.34
4466,611,2024-09-06,2024-09-09,,Express,721.68
4467,590,2025-11-12,2025-11-16,,Express,2708.02
4468,187,2024-10-25,2024-11-01,,Standard,962.01
4469,465,2025-03-17,2025-03-19,,Same Day,144.31
4470,603,2024-11-13,2024-11-16,,Standard,340.52
4471,956,2024-07-29,2024-07-30,,Express,412.84
4472,667,2025-01-07,2025-01-09,,Standard,517.12
4473,964,2025-04-17,2025-04-24,2025-05-14,Express,958.16
4474,908,2025-05-06,2025-05-08,,Standard,4603.4
4475,464,2025-09-06,2025-09-10,,Express,2389.11
4476,232,2024-06-19,2024-06-25,,Standard,46.14
4477,547,2025-11-15,2025-11-21,,Express,487.78
4478,963,2024-12-17,2024-12-24,,Standard,1627.01
4479,146,2024-05-08,2024-05-09,,Same Day,2161.71
4480,458,2025-05-11,2025-05-16,,Standard,544.75
4481,215,2024-05-12,2024-05-19,,Express,1319.35
4482,757,2024-06-14,2024-06-18,,Same Day,1352.38
4483,817,2024-10-25,2024-10-28,,Same Day,1735.82
4484,667,2025-11-13,2025-11-14,2025-11-22,Same Day,515.77
4485,989,2023-10-04,2023-10-11,,Same Day,1513.15
4486,26,2025-10-03,2025-10-07,,Same Day,657.25
4487,841,2023-12-06,2023-12-08,,Express,1482.39
4488,464,2025-01-26,2025-01-31,,Same Day,62.16
4489,332,2025-04-29,2025-05-01,,Standard,4961.24
4490,115,2025-08-01,2025-08-02,,Standard,2421.93
4491,948,2025-08-12,2025-08-18,,Standard,1347.09
4492,834,2025-11-24,2025-11-29,2025-12-08,Express,1205.37
4493,665,2025-05-05,2025-05-11,,Standard,3969.71
4494,26,2024-09-12,2024-09-16,,Standard,126.59
4495,747,2025-08-30,2025-08-31,,Express,434.4
4496,475,2025-08-20,2025-08-27,,Standard,3994.89
4497,436,2024-07-22,2024-07-27,,Same Day,529.88
4498,709,2025-12-04,2025-12-05,,Standard,217.3
4499,782,2025-08-14,2025-08-19,,Same Day,120.91
4500,89,2025-01-24,2025-01-26,,Standard,1376.63
4501,125,2024-08-28,2024-09-01,,Express,900.52
4502,727,2023-09-22,2023-09-27,,Standard,2193.11
4503,929,2025-06-29,2025-06-30,,Standard,1329.32
4504,590,2025-12-04,2025-12-10,,Standard,3047.45
4505,353,2024-08-18,2024-08-24,,Same Day,1014.07
4506,361,2025-11-01,2025-11-08,,Standard,2085.13
4507,932,2025-06-28,2025-06-30,,Same Day,1082.75
4508,710,2025-10-29,2025-11-05,,Same Day,737.48
4509,631,2023-12-07,2023-12-12,,Standard,1724.52
4510,2,2024-09-02,2024-09-05,,Same Day,1912.69
4511,711,2025-08-04,2025-08-11,,Standard,1941.03
4512,233,2025-04-30,2025-05-04,2025-05-14,Standard,614.17
4513,481,2025-12-01,2025-12-02,,Same Day,2109.84
4514,1000,2025-09-25,2025-09-26,,Express,2287.05
4515,622,2025-07-15,2025-07-22,,Same Day,718.41
4516,827,2024-04-29,2024-05-06,,Express,996.53
4517,40,2024-06-07,2024-06-08,,Standard,200.72
4518,406,2025-02-06,2025-02-09,,Same Day,402.21
4519,228,2025-09-07,2025-09-13,2025-10-07,Express,96.0
4520,683,2025-10-23,2025-10-29,,Same Day,811.48
4521,881,2023-11-18,2023-11-25,,Standard,1769.83
4522,333,2025-02-15,2025-02-22,,Standard,2530.61
4523,215,2023-12-14,2023-12-20,,Standard,1252.91
4524,976,2025-11-08,2025-11-14,,Same Day,1295.58
4525,109,2025-12-09,2025-12-14,,Standard,891.57
4526,355,2025-09-19,2025-09-25,,Same Day,1539.28
4527,158,2025-06-24,2025-07-01,,Same Day,899.52
4528,647,2025-11-10,2025-11-12,,Express,382.58
4529,415,2023-11-04,2023-11-08,,Same Day,1826.96
4530,346,2025-04-11,2025-04-14,,Express,1723.69
4531,249,2025-10-18,2025-10-25,,Standard,1366.1
4532,876,2025-09-24,2025-09-25,,Express,1077.83
4533,407,2025-09-07,2025-09-14,,Standard,5007.89
4534,848,2025-01-06,2025-01-07,,Express,1367.51
4535,235,2025-11-16,2025-11-19,,Same Day,545.85
4536,576,2024-04-24,2024-04-26,2024-05-18,Standard,546.64
4537,226,2025-11-10,2025-11-14,,Same Day,927.31
4538,59,2025-09-24,2025-10-01,,Express,413.67
4539,235,2025-11-18,2025-11-25,,Same Day,252.31
4540,375,2025-08-22,2025-08-23,,Express,1463.1
4541,810,2024-11-16,2024-11-17,,Express,2877.99
4542,583,2024-05-25,2024-06-01,,Same Day,2048.1
4543,676,2024-11-13,2024-11-16,2024-12-09,Express,2117.3
4544,74,2023-06-17,2023-06-22,,Same Day,1427.97
4545,351,2024-07-15,2024-07-19,,Same Day,3585.14
4546,956,2025-08-27,2025-08-28,,Express,2251.98
4547,607,2024-04-16,2024-04-21,,Same Day,752.33
4548,509,2025-08-05,2025-08-12,,Express,3154.11
4549,823,2025-01-11,2025-01-18,,Express,420.25
4550,173,2025-08-17,2025-08-19,,Standard,1647.45
4551,638,2025-09-21,2025-09-25,2025-10-17,Same Day,925.15
4552,92,2024-08-12,2024-08-15,2024-08-21,Same Day,568.04
4553,250,2025-11-25,2025-12-01,,Same Day,1533.11
4554,414,2024-07-03,2024-07-08,,Express,1542.82
4555,416,2025-11-28,2025-12-03,,Express,1050.3
4556,221,2023-06-20,2023-06-22,,Express,1017.23
4557,237,2024-05-31,2024-06-07,,Standard,833.1
4558,136,2025-09-28,2025-10-04,,Standard,1616.1
4559,472,2025-03-08,2025-03-14,,Same Day,194.76
4560,548,2025-10-31,2025-11-04,,Express,1041.23
4561,361,2025-01-03,2025-01-10,,Standard,200.19
4562,964,2025-11-24,2025-11-30,,Same Day,769.07
4563,710,2025-03-07,2025-03-09,2025-03-12,Same Day,856.55
4564,789,2025-08-26,2025-08-29,,Standard,625.37
4565,977,2025-11-19,2025-11-25,,Same Day,722.43
4566,653,2024-07-21,2024-07-23,,Standard,1055.2
4567,47,2024-09-27,2024-09-28,,Express,524.15
4568,863,2024-07-13,2024-07-20,,Express,601.36
4569,279,2025-10-13,2025-10-18,,Express,2511.98
4570,492,2024-10-24,2024-10-30,2024-10-31,Express,814.72
4571,992,2025-06-08,2025-06-12,,Express,1492.75
4572,558,2025-02-10,2025-02-17,,Express,4173.51
4573,305,2025-05-08,2025-05-12,,Express,539.05
4574,907,2025-09-28,2025-10-02,,Express,425.46
4575,912,2025-09-04,2025-09-08,,Standard,41.53
4576,264,2024-10-07,2024-10-08,2024-10-17,Express,1680.35
4577,323,2025-02-20,2025-02-22,,Standard,2641.13
4578,603,2025-09-27,2025-10-01,,Same Day,641.77
4579,437,2025-12-03,2025-12-07,,Standard,1368.21
4580,904,2025-11-22,2025-11-27,,Standard,1309.51
4581,583,2025-04-05,2025-04-07,,Standard,767.76
4582,712,2024-08-31,2024-09-05,,Standard,211.79
4583,184,2025-02-25,2025-02-28,2025-03-16,Standard,346.58
4584,474,2024-04-21,2024-04-27,,Express,1217.92
4585,241,2025-12-07,2025-12-14,,Express,2683.95
4586,939,2025-02-22,2025-02-27,,Same Day,1188.62
4587,782,2025-06-11,2025-06-16,,Express,85.94
4588,424,2025-08-22,2025-08-26,,Express,554.74
4589,772,2024-07-17,2024-07-24,,Express,364.6
4590,764,2025-07-29,2025-08-01,,Standard,120.0
4591,811,2025-12-03,2025-12-08,,Same Day,735.29
4592,951,2025-03-18,2025-03-25,,Same Day,362.3
4593,968,2024-05-11,2024-05-14,,Express,923.69
4594,232,2025-10-14,2025-10-17,,Express,710.71
4595,18,2025-06-20,2025-06-22,,Same Day,1853.5
4596,337,2025-11-25,2025-11-29,,Same Day,433.81
4597,489,2025-10-05,2025-10-07,,Same Day,115.22
4598,838,2025-09-20,2025-09-26,,Same Day,2880.77
4599,597,2024-07-21,2024-07-22,,Standard,1904.2
4600,991,2023-07-23,2023-07-30,,Standard,1135.61
4601,63,2024-09-22,2024-09-23,,Standard,330.14
4602,491,2024-09-03,2024-09-06,,Same Day,960.25
4603,357,2025-04-27,2025-04-30,,Express,2927.89
4604,380,2024-04-27,2024-05-01,,Standard,114.54
4605,880,2024-06-06,2024-06-07,,Standard,55.26
4606,310,2024-02-16,2024-02-21,,Express,1526.02
4607,391,2024-08-22,2024-08-24,,Standard,1621.08
4608,581,2025-06-28,2025-07-05,2025-07-24,Express,821.96
4609,110,2023-09-21,2023-09-28,2023-10-17,Express,3462.16
4610,342,2025-10-05,2025-10-12,,Same Day,786.28
4611,610,2025-04-08,2025-04-10,,Express,353.51
4612,644,2025-08-30,2025-08-31,,Express,3927.66
4613,995,2025-06-25,2025-06-26,,Same Day,1932.8
4614,224,2023-05-06,2023-05-09,,Same Day,205.5
4615,306,2024-02-20,2024-02-23,,Express,1888.86
4616,398,2025-05-28,2025-05-29,2025-06-17,Same Day,475.02
4617,380,2023-07-07,2023-07-09,,Standard,1735.63
4618,196,2025-10-22,2025-10-24,,Same Day,2245.83
4619,139,2024-12-28,2025-01-04,,Express,352.01
4620,469,2024-10-26,2024-10-28,,Standard,457.66
4621,672,2024-10-29,2024-10-30,,Same Day,64.7
4622,462,2025-11-07,2025-11-12,,Same Day,2393.17
4623,821,2025-04-09,2025-04-13,,Same Day,1044.05
4624,852,2024-01-27,2024-01-28,,Same Day,1090.49
4625,322,2025-03-02,2025-03-08,,Same Day,2441.43
4626,882,2024-04-16,2024-04-20,,Standard,1358.89
4627,157,2025-08-07,2025-08-13,,Express,638.15
4628,449,2025-10-21,2025-10-24,2025-11-01,Standard,726.59
4629,39,2024-04-28,2024-04-30,,Standard,1345.48
4630,159,2025-08-06,2025-08-11,,Express,764.98
4631,970,2025-02-20,2025-02-22,,Same Day,1681.98
4632,625,2025-08-30,2025-09-03,,Standard,358.91
4633,460,2025-12-05,2025-12-08,,Standard,57.55
4634,204,2025-03-09,2025-03-11,,Standard,983.27
4635,639,2025-06-27,2025-06-29,2025-06-30,Standard,1102.64
4636,339,2025-05-21,2025-05-26,,Standard,357.68
4637,210,2025-06-05,2025-06-07,2025-06-14,Express,487.09
4638,419,2025-08-21,2025-08-25,2025-09-15,Standard,200.72
4639,687,2024-10-13,2024-10-20,,Standard,1183.2
4640,449,2025-10-04,2025-10-08,,Express,399.31
4641,625,2025-11-23,2025-11-26,,Express,969.84
4642,256,2025-12-08,2025-12-09,,Same Day,826.72
4643,380,2023-12-20,2023-12-21,2023-12-28,Standard,509.48
4644,753,2025-07-07,2025-07-12,,Express,1907.03
4645,175,2025-07-15,2025-07-16,,Same Day,214.49
4646,940,2025-12-08,2025-12-15,,Standard,743.93
4647,554,2025-10-30,2025-11-03,2025-11-27,Same Day,291.99
4648,829,2025-11-17,2025-11-24,,Standard,547.09
4649,94,2025-11-05,2025-11-11,,Standard,1484.07
4650,678,2023-11-07,2023-11-10,2023-11-21,Standard,372.3
4651,450,2025-11-29,2025-12-05,,Express,874.25
4652,677,2025-09-23,2025-09-27,,Standard,138.03
4653,852,2025-04-30,2025-05-06,,Express,798.51
4654,329,2024-11-04,2024-11-08,2024-12-02,Same Day,385.02
4655,959,2025-09-09,2025-09-11,,Standard,444.35
4656,396,2025-06-21,2025-06-27,,Same Day,2746.86
4657,894,2025-05-23,2025-05-25,,Express,1094.19
4658,645,2025-05-19,2025-05-22,,Standard,1697.59
4659,185,2024-10-18,2024-10-21,,Same Day,1735.36
4660,801,2025-07-12,2025-07-15,,Same Day,3701.34
4661,289,2025-06-25,2025-06-28,,Same Day,385.75
4662,758,2023-12-18,2023-12-20,,Same Day,1352.48
4663,193,2025-09-24,2025-09-29,,Standard,228.74
4664,814,2024-02-09,2024-02-10,,Standard,2412.77
4665,49,2025-02-17,2025-02-22,,Same Day,1274.2
4666,43,2024-12-18,2024-12-24,,Same Day,971.62
4667,567,2025-10-04,2025-10-11,,Same Day,927.78
4668,52,2025-08-31,2025-09-01,,Standard,1650.66
4669,884,2025-06-30,2025-07-03,,Same Day,1522.35
4670,955,2025-09-05,2025-09-10,,Standard,22.72
4671,602,2025-08-16,2025-08-21,,Express,876.8
4672,183,2025-10-29,2025-11-01,,Standard,1260.55
4673,506,2025-08-06,2025-08-08,,Express,1449.2
4674,969,2025-02-27,2025-03-05,,Standard,871.58
4675,571,2024-10-01,2024-10-03,,Express,898.46
4676,878,2025-11-24,2025-11-26,,Express,389.01
4677,181,2025-01-08,2025-01-14,,Express,747.71
4678,606,2025-07-28,2025-08-04,,Standard,1258.11
4679,758,2025-08-12,2025-08-13,,Standard,353.08
4680,208,2025-02-11,2025-02-14,,Standard,635.44
4681,313,2025-08-22,2025-08-29,,Same Day,552.79
4682,614,2025-12-04,2025-12-07,2025-12-21,Standard,974.22
4683,824,2025-09-22,2025-09-23,,Same Day,298.44
4684,700,2024-05-10,2024-05-17,,Express,309.11
4685,74,2024-10-12,2024-10-14,,Express,322.0
4686,509,2025-06-14,2025-06-19,,Standard,1939.68
4687,407,2025-04-28,2025-05-04,,Standard,979.72
4688,971,2025-11-11,2025-11-17,,Standard,498.75
4689,275,2024-02-15,2024-02-19,,Express,1232.08
4690,327,2025-09-23,2025-09-25,,Same Day,653.21
4691,158,2023-07-08,2023-07-12,2023-07-23,Express,1018.13
4692,556,2023-06-08,2023-06-10,,Standard,2866.23
4693,29,2025-10-07,2025-10-12,,Standard,256.77
4694,155,2025-08-28,2025-08-31,2025-09-10,Express,420.95
4695,224,2023-03-13,2023-03-15,,Express,76.16
4696,776,2025-10-12,2025-10-14,,Express,113.99
4697,685,2025-07-12,2025-07-19,,Express,141.66
4698,177,2025-05-15,2025-05-21,,Standard,2669.99
4699,44,2024-05-11,2024-05-15,2024-06-04,Express,938.93
4700,639,2024-09-14,2024-09-15,,Same Day,302.38
4701,348,2023-08-25,2023-08-27,,Standard,548.49
4702,229,2025-11-13,2025-11-20,,Standard,242.59
4703,280,2024-04-18,2024-04-24,,Standard,137.91
4704,839,2024-07-21,2024-07-23,,Standard,614.1
4705,973,2025-10-06,2025-10-08,,Express,356.47
4706,768,2025-10-28,2025-11-02,,Standard,993.15
4707,729,2025-11-22,2025-11-27,,Express,2416.46
4708,557,2025-03-10,2025-03-15,,Express,561.69
4709,306,2023-02-15,2023-02-16,,Standard,641.3
4710,544,2024-03-06,2024-03-09,,Standard,692.78
4711,399,2025-02-04,2025-02-07,,Same Day,644.7
4712,1,2025-09-02,2025-09-09,,Same Day,1922.12
4713,951,2025-12-07,2025-12-11,,Same Day,1883.23
4714,492,2025-02-23,2025-03-02,,Express,819.22
4715,795,2025-11-10,2025-11-14,,Express,141.06
4716,969,2025-03-10,2025-03-16,,Same Day,1306.92
4717,122,2025-07-28,2025-08-03,,Express,4211.79
4718,675,2024-11-19,2024-11-20,,Same Day,1607.82
4719,953,2024-06-19,2024-06-26,,Standard,441.22
4720,198,2025-10-31,2025-11-01,,Standard,239.83
4721,47,2025-02-03,2025-02-05,,Same Day,255.65
4722,223,2024-04-19,2024-04-22,,Same Day,383.73
4723,940,2025-11-29,2025-12-04,,Same Day,623.67
4724,887,2025-05-02,2025-05-03,,Same Day,425.42
4725,458,2025-06-11,2025-06-18,,Same Day,928.76
4726,625,2025-11-19,2025-11-24,,Same Day,974.22
4727,540,2023-07-19,2023-07-25,,Same Day,88.2
4728,204,2025-01-22,2025-01-28,,Standard,2428.05
4729,225,2025-10-30,2025-11-03,,Standard,222.94
4730,756,2025-08-16,2025-08-22,,Standard,177.83
4731,64,2024-02-16,2024-02-19,,Same Day,678.41
4732,166,2025-11-03,2025-11-06,,Express,2127.62
4733,194,2025-01-14,2025-01-15,,Standard,245.7
4734,335,2024-04-16,2024-04-19,,Same Day,1422.66
4735,921,2024-01-21,2024-01-26,,Express,1779.35
4736,567,2025-07-31,2025-08-04,,Same Day,979.01
4737,176,2025-11-12,2025-11-19,,Same Day,743.29
4738,64,2024-04-12,2024-04-16,,Same Day,1625.12
4739,443,2024-08-22,2024-08-29,,Express,1524.39
4740,956,2024-06-16,2024-06-23,,Same Day,227.99
4741,911,2025-01-10,2025-01-17,,Express,645.94
4742,690,2024-08-24,2024-08-26,,Express,1306.8
4743,922,2025-12-08,2025-12-09,,Same Day,1430.34
4744,117,2025-08-25,2025-08-30,,Express,581.89
4745,182,2024-08-20,2024-08-24,2024-09-05,Same Day,1122.48
4746,313,2025-10-31,2025-11-01,2025-11-05,Standard,606.12
4747,159,2025-11-25,2025-11-30,,Standard,2786.59
4748,922,2025-12-04,2025-12-10,,Standard,559.63
4749,690,2025-08-04,2025-08-11,,Standard,1612.81
4750,358,2025-05-11,2025-05-15,,Same Day,2062.31
4751,877,2023-05-20,2023-05-25,,Same Day,289.16
4752,961,2025-10-20,2025-10-26,,Standard,1094.86
4753,416,2025-12-05,2025-12-09,,Same Day,854.98
4754,45,2025-09-04,2025-09-11,,Express,64.7
4755,846,2025-06-07,2025-06-09,2025-06-27,Same Day,844.82
4756,103,2025-12-09,2025-12-15,,Standard,2632.79
4757,789,2025-03-22,2025-03-27,,Same Day,1466.56
4758,456,2025-07-02,2025-07-03,,Same Day,578.5
4759,712,2023-12-09,2023-12-12,,Express,595.25
4760,594,2025-09-29,2025-10-05,,Same Day,341.18
4761,307,2024-04-24,2024-04-30,,Same Day,123.34
4762,692,2024-03-25,2024-03-31,,Standard,1845.82
4763,719,2025-05-06,2025-05-10,,Express,2746.18
4764,547,2025-10-13,2025-10-20,,Express,479.62
4765,589,2024-09-01,2024-09-03,,Standard,335.48
4766,316,2025-06-13,2025-06-18,,Standard,97.89
4767,352,2025-10-06,2025-10-08,,Same Day,564.19
4768,446,2024-04-29,2024-05-06,,Express,3773.14
4769,908,2024-11-10,2024-11-15,,Standard,1044.65
4770,456,2025-04-21,2025-04-27,,Same Day,887.77
4771,422,2024-07-08,2024-07-13,,Express,669.54
4772,65,2025-10-27,2025-11-01,,Express,4203.71
4773,23,2025-10-17,2025-10-18,,Same Day,1819.83
4774,469,2024-11-10,2024-11-16,,Express,1538.54
4775,573,2025-09-22,2025-09-28,,Same Day,3155.97
4776,292,2024-12-02,2024-12-05,2024-12-21,Standard,383.62
4777,822,2025-09-27,2025-10-04,,Express,240.0
4778,474,2023-10-29,2023-11-01,,Same Day,2143.16
4779,967,2025-04-04,2025-04-07,,Same Day,205.43
4780,596,2025-04-24,2025-05-01,,Express,426.06
4781,300,2025-11-18,2025-11-23,,Express,2351.9
4782,297,2025-06-21,2025-06-22,,Standard,1088.88
4783,679,2025-11-11,2025-11-16,,Standard,581.27
4784,335,2024-04-08,2024-04-09,,Standard,1393.24
4785,168,2025-10-04,2025-10-06,,Standard,635.66
4786,407,2025-04-14,2025-04-17,,Standard,1003.34
4787,19,2024-12-11,2024-12-14,,Express,1569.74
4788,368,2025-06-18,2025-06-19,,Standard,484.85
4789,570,2025-10-06,2025-10-11,,Same Day,413.44
4790,824,2025-09-06,2025-09-09,,Same Day,516.5
4791,835,2025-03-20,2025-03-25,,Same Day,1082.75
4792,755,2025-10-18,2025-10-21,,Same Day,3633.7
4793,109,2025-12-07,2025-12-10,,Standard,1858.67
4794,15,2025-05-19,2025-05-23,,Standard,1580.14
4795,49,2024-12-18,2024-12-20,2025-01-01,Same Day,761.48
4796,400,2025-09-09,2025-09-10,,Same Day,693.02
4797,365,2024-10-03,2024-10-04,,Express,1271.35
4798,397,2024-12-29,2024-12-30,,Same Day,4676.85
4799,197,2025-11-14,2025-11-19,,Express,2637.73
4800,443,2025-06-10,2025-06-15,2025-07-07,Express,588.35
4801,936,2024-07-31,2024-08-06,2024-08-18,Standard,1399.03
4802,425,2025-11-21,2025-11-28,2025-11-27,Same Day,566.33
4803,769,2025-06-06,2025-06-10,,Same Day,904.6
4804,126,2023-06-15,2023-06-17,,Express,294.96
4805,311,2025-10-03,2025-10-05,,Standard,1902.32
4806,403,2025-09-23,2025-09-26,,Express,1846.0
4807,573,2025-10-17,2025-10-24,,Standard,663.74
4808,309,2023-06-15,2023-06-19,,Standard,893.47
4809,120,2025-03-19,2025-03-22,,Express,865.38
4810,894,2025-06-30,2025-07-02,,Express,1575.56
4811,787,2025-08-09,2025-08-11,,Standard,345.67
4812,128,2025-08-26,2025-08-27,,Standard,1943.2
4813,955,2025-09-23,2025-09-27,,Express,1195.05
4814,511,2025-08-26,2025-08-30,,Express,283.32
4815,555,2025-04-08,2025-04-14,,Express,1524.24
4816,612,2025-06-14,2025-06-19,,Standard,627.79
4817,99,2025-11-11,2025-11-18,,Same Day,2031.59
4818,231,2024-04-18,2024-04-19,,Standard,248.74
